"pack_id","app_id","app_title","created","app_info"
"efectivo","efectivo.bancos.v1","Bancos",2023-12-05T23:59:59,"Administración de cuentas bancos"
"efectivo","efectivo.chequeras.v1","Cuentas de cheque",2023-12-05T23:59:59,"Administración de cuentas de cheque"
"efectivo","efectivo.movcuenta.v1","Movimientos de cuenta",2023-12-05T23:59:59,"Administración de movimientos de cuenta"
